RT,Avai,Thr,Late,Place
3822.8,76.1,17.5,0,3
4158.3,42.2,16.4,0,3
1545.6,64.8,29.4,0,3
3021.9,65.0,14.4,0,3
2336.7,23.3,17.2,0,3
4373.8,53.1,5.3,0,2
5109.7,96.8,5.5,0,1
2018.1,32.3,3.7,0,1
685.9,65.8,2.0,0,0
1249.8,19.0,40.8,0,0
4614.7,78.4,21.2,0,2
2323.4,9.4,20.9,0,3
452.0,56.2,20.0,0,0
2368.2,38.9,35.3,0,3
2275.1,30.1,30.0,0,3
2724.7,40.2,26.6,0,2
3383.5,96.7,32.1,0,3
4596.7,38.6,29.9,0,3
1045.0,23.9,24.5,0,1
1877.2,65.8,21.0,0,0
2547.4,8.4,21.5,0,2
1995.5,50.4,26.8,0,2
3871.0,18.2,18.3,0,2
2220.8,25.1,10.9,0,1
3754.2,20.5,17.1,0,1
2024.3,95.0,12.4,0,0
3467.1,71.5,2.5,0,2
3437.8,7.4,2.6,0,3
2840.3,53.7,10.1,0,1
4078.2,41.5,42.1,0,3
112.7,64.8,25.2,0,1
2338.0,44.9,6.1,0,2
2224.4,7.8,31.4,0,3
2406.9,69.3,17.5,0,1
1400.7,80.4,7.4,0,3
3360.9,37.7,28.9,0,2
2340.1,87.9,2.1,0,0
533.7,18.4,32.2,0,1
1187.9,53.3,40.6,0,1
558.3,23.5,1.3,0,0
2017.9,69.5,37.6,0,1
471.7,19.8,5.3,0,0
2486.3,27.9,2.0,0,1
1861.4,54.7,15.0,0,1
5228.5,39.2,42.4,0,2
2171.9,47.6,7.8,0,1
2820.3,39.0,31.2,0,3
1013.8,27.9,29.5,0,1
3709.8,23.4,6.2,0,0
2343.1,47.7,0.7,0,2
641.3,82.4,21.9,0,1
516.5,43.7,10.6,0,1
1198.5,71.3,45.0,0,0
3219.8,28.2,38.6,0,3
1140.3,33.6,3.6,0,1
974.7,28.9,36.2,0,0
3189.0,75.2,2.6,0,3
3976.3,51.4,14.2,0,3
223.2,46.9,24.8,0,0
2087.0,54.1,29.6,0,2
526.0,26.0,27.6,0,1
2986.4,22.6,31.6,0,2
2696.7,41.1,14.7,0,1
728.4,42.9,3.3,0,1
3101.9,80.7,21.6,0,2
4533.7,77.4,26.4,0,2
3454.1,42.6,2.8,0,0
745.5,31.8,3.6,0,1
2621.0,45.6,10.7,0,0
1919.6,30.8,13.1,0,2
3357.6,34.6,18.7,0,0
3049.8,8.8,30.8,0,1
763.8,37.6,17.4,0,2
1983.0,50.7,29.2,0,3
3041.7,44.2,31.3,0,3
3883.5,89.9,35.9,0,0
866.4,32.7,33.5,0,3
229.1,40.6,7.9,0,1
4405.4,43.7,43.5,0,1
934.7,46.4,2.8,0,3
297.4,12.1,24.8,0,0
2181.2,29.2,16.5,0,1
1233.3,22.4,6.1,0,2
104.8,33.3,27.4,0,1
794.3,23.9,17.1,0,3
2916.5,44.8,28.0,0,1
2681.3,74.7,16.9,0,3
1980.7,39.3,22.0,0,2
4278.1,9.0,34.3,0,0
4562.8,68.2,24.0,0,3
136.1,34.8,0.6,0,1
2957.2,54.7,24.3,0,3
2397.3,27.3,1.0,0,1
599.4,14.2,22.8,0,1
1368.4,32.2,19.7,0,2
829.4,48.6,25.8,0,2
2838.1,44.4,35.7,0,2
3241.4,72.8,11.6,0,3
2862.5,41.1,30.2,0,3
4054.1,30.7,12.2,0,0
3716.1,53.8,5.6,0,0
81.7,17.2,23.6,0,1
3219.4,48.5,14.9,0,1
2210.1,73.1,0.4,0,2
1854.0,74.6,32.3,0,3
3016.8,48.3,33.4,0,3
333.6,75.6,16.0,0,3
1637.2,10.5,12.7,0,2
94.9,21.7,35.9,0,2
1745.3,46.8,27.0,0,0
2438.2,35.4,30.7,0,3
2151.0,18.9,8.3,0,1
1167.0,15.3,9.8,0,0
3754.1,42.4,2.3,0,3
1328.2,64.5,10.3,0,0
4496.8,55.8,21.1,0,3
1247.3,36.9,26.1,0,2
4944.8,39.5,18.8,0,1
2491.3,12.4,10.4,0,1
1971.2,7.8,10.5,0,2
4089.8,68.8,13.3,0,0
3543.0,39.5,35.2,0,0
2890.6,53.7,0.9,0,3
4059.7,77.9,18.2,0,2
304.0,72.2,26.2,0,1
1513.4,60.7,8.9,0,0
1208.0,51.4,5.3,0,3
1217.8,60.4,1.3,0,0
2660.0,40.2,18.0,0,0
4030.3,79.3,36.0,0,0
3724.2,96.0,1.1,0,2
3032.2,23.3,31.8,0,2
2631.4,7.3,27.4,0,0
729.4,67.6,7.6,0,0
2706.7,68.4,12.7,0,0
1346.7,59.5,43.6,0,3
3915.3,64.4,16.5,0,0
3984.8,83.0,4.2,0,1
1274.2,12.6,7.8,0,2
766.8,34.6,0.7,0,1
3276.6,59.2,18.7,0,2
2210.3,62.1,22.0,0,0
929.5,53.4,7.0,0,1
3393.3,37.8,22.2,0,1
2073.2,15.6,5.2,0,0
2592.0,77.3,26.5,0,2
1278.7,35.0,9.2,0,2
584.1,26.5,19.7,0,0
2857.2,12.9,8.4,0,2
4874.9,41.3,10.9,0,2
3909.5,25.7,19.4,0,0
1726.9,18.4,13.9,0,2
3733.7,58.5,18.9,0,1
365.5,18.7,38.5,0,0
2242.0,39.8,36.7,0,3
2319.8,50.3,29.5,0,1
1107.5,43.7,23.8,0,0
3868.7,94.3,37.6,0,3
2602.0,8.8,19.0,0,2
3305.1,9.6,27.0,0,2
350.4,68.3,34.1,0,2
4324.8,34.7,16.8,0,3
4749.7,30.7,4.7,0,0
764.7,30.3,10.9,0,2
2734.3,52.2,5.4,0,2
392.8,59.3,23.1,0,2
913.3,56.5,3.3,0,3
3227.0,62.9,14.5,0,1
1933.0,90.4,26.8,0,3
1312.9,43.5,38.4,0,1
87.6,57.3,21.6,0,2
2236.7,6.9,4.3,0,1
3484.6,69.5,3.2,0,1
4991.7,86.5,23.0,0,2
376.6,51.2,26.2,0,2
3233.7,15.4,28.3,0,0
3291.2,55.4,16.4,0,1
2867.0,79.9,18.0,0,3
2482.4,43.2,28.9,0,0
380.4,6.3,37.6,0,3
782.8,41.3,24.8,0,1
3759.9,78.8,41.0,0,2
1047.6,33.6,31.3,0,0
65.0,59.9,15.4,0,3
3734.7,79.3,18.0,0,3
1654.4,55.0,12.6,0,2
2628.2,76.7,1.6,0,1
1662.8,17.4,17.6,0,1
2672.8,38.7,9.8,0,0
4044.4,72.7,2.1,0,1
3488.9,31.2,17.8,0,0
2194.2,45.2,9.2,0,3
2093.8,12.1,0.5,0,1
2848.7,45.8,26.8,0,3
3908.8,58.5,39.7,0,0
4101.0,61.5,17.9,0,3
4043.6,54.4,29.8,0,0
1321.0,71.9,37.7,0,1
3067.5,20.6,36.7,0,1
1133.9,39.0,33.3,0,0
1613.6,53.8,28.7,0,1
2918.6,48.6,5.9,0,3
2170.4,38.3,22.4,0,1
4597.6,69.0,37.2,0,3
1328.1,56.1,34.2,0,0
1687.9,71.0,8.6,0,0
2450.1,41.3,25.7,0,3
3794.7,11.4,2.4,0,1
3294.4,61.3,2.0,0,3
3362.7,49.6,7.0,0,0
3281.0,30.0,14.3,0,1
42.7,53.7,24.5,0,3
2336.3,15.2,24.0,0,3
2589.5,75.4,2.2,0,2
1542.3,14.1,4.3,0,1
3294.6,62.3,22.4,0,0
2815.6,11.8,34.2,0,3
4244.0,44.8,18.3,0,1
483.4,61.3,2.3,0,3
131.0,46.0,23.1,0,3
277.3,59.1,29.9,0,0
2204.3,88.5,13.7,0,2
4594.4,66.2,13.8,0,1
185.4,35.3,30.9,0,0
367.8,72.4,17.2,0,1
3079.0,57.2,7.2,0,0
192.8,76.3,16.5,0,1
697.1,17.3,36.2,0,1
413.3,97.4,22.4,0,2
3316.0,39.8,19.5,0,1
211.4,73.6,4.4,0,3
1098.7,52.9,9.6,0,3
4017.1,24.4,0.3,0,2
388.6,82.1,26.6,0,3
2801.8,54.5,1.1,0,2
2557.7,14.3,4.8,0,2
3081.8,36.2,35.4,0,3
4524.4,10.4,22.8,0,0
3543.0,52.8,16.4,0,0
3602.2,35.2,14.4,0,1
1456.3,60.2,15.0,0,3
2308.6,55.8,12.4,0,0
2528.0,86.4,0.5,0,1
2746.0,52.3,27.1,0,2
157.4,37.8,31.7,0,3
4994.5,10.9,19.1,0,3
958.7,34.4,26.6,0,2
1505.1,91.8,20.9,0,3
1566.5,10.6,28.0,0,2
2881.0,11.3,10.7,0,1
4164.8,21.6,24.6,0,2
1650.4,82.4,11.6,0,1
3170.5,19.0,0.2,0,2
3493.9,77.4,7.5,0,3
2412.2,35.2,22.5,0,3
1592.7,36.0,28.0,0,0
517.9,84.8,13.5,0,2
3540.3,32.4,27.5,0,3
3952.1,75.3,9.9,0,3
3341.3,74.2,40.4,0,1
2777.9,11.4,19.4,0,2
169.7,14.9,19.8,0,0
3720.3,16.4,17.0,0,3
1648.4,77.0,29.2,0,0
3307.6,75.8,17.9,0,1
4451.1,14.3,11.4,0,1
3427.3,16.3,35.3,0,3
65.9,89.8,15.2,0,1
473.4,50.0,9.2,0,0
1999.2,18.4,35.9,0,3
2610.2,77.7,26.1,0,1
4250.9,21.7,17.5,0,1
3721.7,73.8,12.2,0,2
3676.0,30.8,2.4,0,3
4096.7,58.9,26.9,0,1
2522.5,11.6,1.3,0,0
2841.1,14.8,29.0,0,1
1289.0,43.8,3.2,0,3
944.0,81.6,22.4,0,2
3625.0,66.6,16.0,0,0
1680.1,64.2,25.5,0,2
3477.2,66.8,38.0,0,3
3870.0,39.8,2.6,0,0
234.4,30.9,25.5,0,1
1743.6,70.3,11.1,0,2
257.8,42.0,10.3,0,0
5157.1,79.9,9.9,0,2
3336.7,79.8,12.6,0,2
682.7,8.2,2.6,0,1
3665.9,54.8,1.0,0,3
3200.8,16.2,22.9,0,3
38.8,69.9,20.1,0,0
1209.9,88.6,27.7,0,3
3074.8,21.1,41.7,0,3
1869.0,55.9,16.2,0,1
1291.0,50.3,6.0,0,3
1853.8,64.1,8.1,0,1
2995.2,42.4,9.8,0,1
730.0,25.0,39.2,0,0
3626.5,83.6,15.0,0,0
571.5,69.7,1.6,0,3
461.3,37.4,15.1,0,2
1207.1,73.6,14.7,0,1
3700.9,57.3,31.2,0,3
1733.5,12.6,5.6,0,2
835.5,32.3,13.0,0,0
150.4,56.2,31.7,0,0
1386.2,43.5,21.0,0,2
1255.4,74.6,21.4,0,1
3752.9,71.4,12.6,0,2
3886.6,54.7,42.4,0,3
3809.7,38.6,34.1,0,1
495.4,13.0,33.9,0,1
442.5,40.4,10.3,0,0
3480.3,28.5,16.8,0,0
1942.2,71.6,25.6,0,0
2086.7,67.5,21.2,0,3
1192.9,86.5,13.0,0,3
3735.3,54.6,36.9,0,0
5211.0,27.9,11.0,0,2
1857.2,32.5,11.1,0,3
2542.1,48.4,7.2,0,2
1852.8,14.5,27.5,0,0
5234.9,69.4,18.7,0,3
5001.3,60.5,11.9,0,0
1437.4,65.7,24.9,0,3
4613.0,30.9,2.7,0,3
230.5,27.5,15.0,0,2
1988.0,77.0,41.3,0,3
320.6,71.3,18.6,0,1
4521.6,63.4,11.0,0,3
3855.8,8.5,33.3,0,3
4390.2,53.2,20.0,0,0
1023.4,38.5,29.4,0,3
4242.0,50.2,19.1,0,3
4227.1,26.8,6.3,0,0
3792.9,35.0,19.4,0,3
3560.6,70.8,31.1,0,0
3808.9,50.0,13.3,0,3
5039.2,17.4,20.9,0,0
2643.9,42.8,31.6,0,3
2811.8,41.8,20.1,0,1
3687.9,91.2,8.0,0,0
486.1,55.0,38.7,0,0
232.6,57.3,38.4,0,2
916.9,7.5,37.1,0,1
4889.2,35.6,7.6,0,2
4617.0,43.5,8.9,0,1
3582.5,63.0,41.1,0,0
3631.4,20.7,25.5,0,2
2053.8,37.0,19.1,0,2
1404.6,47.1,34.6,0,2
1364.7,6.1,5.2,0,2
1661.3,17.4,13.2,0,3
1232.0,70.2,26.9,0,2
298.3,44.4,3.4,0,1
3737.7,25.2,21.1,0,0
2835.4,42.6,24.4,0,1
3262.1,20.6,20.2,0,0
3930.1,9.0,10.5,0,1
1449.4,58.0,5.9,0,3
3511.4,66.4,31.3,0,3
4284.9,65.5,5.7,0,1
1723.6,40.0,13.0,0,0
4231.2,20.5,11.6,0,2
906.7,19.7,27.5,0,0
2318.7,50.0,26.9,0,0
3193.5,26.9,31.5,0,2
3375.6,11.8,6.6,0,1
1660.9,8.7,17.7,0,3
1676.3,82.7,20.0,0,1
1771.6,18.3,19.8,0,3
947.6,41.2,24.3,0,2
3065.8,46.7,36.9,0,1
919.2,40.1,40.0,0,0
2919.9,52.5,2.7,0,0
653.4,44.5,13.8,0,1
3766.8,60.6,6.4,0,2
1873.3,53.2,22.5,0,2
2458.3,18.4,16.6,0,0
4670.7,9.7,12.9,0,1
1894.9,17.1,21.5,0,2
3528.6,74.2,20.2,0,3
553.3,53.1,11.4,0,1
2203.0,34.9,34.5,0,1
3688.7,58.2,18.6,0,1
2268.7,79.2,23.8,0,1
551.2,36.6,1.0,0,3
4364.1,35.4,28.8,0,3
264.7,36.4,1.2,0,1
1958.7,66.9,25.9,0,0
3571.1,68.0,37.5,0,3
1873.2,39.9,30.0,0,0
1999.8,9.8,7.1,0,3
2401.1,56.9,25.4,0,2
1888.6,66.5,6.5,0,1
1582.7,57.5,10.2,0,3
3140.3,73.7,42.5,0,0
4049.5,72.0,7.4,0,3
1294.4,43.4,5.7,0,2
717.4,93.0,26.2,0,1
1014.0,60.6,18.9,0,2
2649.7,63.5,17.8,0,3
3107.4,52.7,22.6,0,1
2411.9,23.8,6.5,0,2
3398.7,77.2,11.1,0,1
3871.9,51.5,27.2,0,1
1584.3,41.7,32.1,0,1
1993.7,75.3,29.0,0,1
2082.4,53.6,31.4,0,2
608.1,25.6,34.5,0,0
1477.5,70.8,12.7,0,1
3516.2,46.8,7.5,0,3
1517.0,77.3,26.6,0,3
524.3,53.8,18.6,0,1
3500.0,44.3,17.6,0,1
598.7,72.9,15.1,0,3
516.2,33.4,36.1,0,1
2603.9,22.1,34.9,0,1
1516.2,67.3,2.3,0,1
4554.2,21.8,0.6,0,3
334.5,73.2,24.2,0,2
385.1,9.1,26.3,0,3
527.3,69.3,12.5,0,0
247.4,38.2,29.2,0,1
149.6,26.1,23.7,0,2
2978.1,62.0,22.6,0,2
793.4,89.9,7.9,0,1
3273.9,29.4,17.1,0,1
3061.5,62.2,22.3,0,3
1927.9,45.4,22.9,0,2
476.5,59.3,21.4,0,0
2023.1,54.4,28.9,0,0
3785.3,6.9,20.6,0,1
128.7,45.0,32.0,0,0
1142.1,11.6,31.5,0,1
1512.9,21.6,20.7,0,2
722.5,27.8,37.6,0,3
1557.7,65.6,8.2,0,0
523.2,41.7,19.2,0,0
603.3,78.9,15.6,0,0
2862.5,54.0,32.7,0,1
4981.4,30.9,28.2,0,0
1951.3,73.3,26.6,0,0
580.1,23.5,21.9,0,1
4184.4,37.0,3.1,0,2
83.3,49.2,19.6,0,1
1983.2,42.4,15.9,0,1
2662.3,81.0,23.2,0,2
2780.0,85.5,21.8,0,3
748.2,44.5,7.0,0,2
2089.8,73.9,2.3,0,2
1149.1,66.0,17.9,0,1
596.4,18.8,10.6,0,0
852.6,52.3,47.2,0,0
1419.2,79.1,30.4,0,2
3831.1,42.6,5.6,0,0
1616.2,51.0,17.6,0,1
3243.4,42.9,31.0,0,2
2583.5,83.7,7.2,0,1
1667.6,59.7,28.3,0,3
1998.8,30.9,20.0,0,1
3346.3,21.5,38.2,0,0
2247.0,37.6,6.1,0,1
126.6,92.9,29.6,0,2
313.3,29.3,27.9,0,0
2507.0,50.9,6.2,0,0
3968.8,55.0,33.9,0,0
666.8,52.9,4.8,0,1
1786.1,66.8,22.2,0,1
3356.5,25.6,26.2,0,0
63.9,20.5,7.6,0,1
1856.4,39.2,29.7,0,0
752.0,39.5,1.7,0,1
692.5,9.2,12.1,0,0
948.9,78.8,17.6,0,0
4965.8,80.6,26.5,0,1
434.0,32.2,22.7,0,3
1474.8,58.5,37.6,0,1
3286.5,70.5,0.2,0,1
82.8,68.0,11.6,0,1
2496.6,9.1,1.9,0,0
2763.5,40.7,38.0,0,0
666.1,10.9,21.4,0,0
1856.1,8.5,8.9,0,1
1332.2,62.5,10.9,0,0
1937.9,57.4,18.6,0,3
1768.8,22.8,20.1,0,0
4502.2,15.3,26.3,0,2
803.5,81.1,36.5,0,3
3817.1,22.3,8.8,0,0
2413.9,95.2,3.3,0,1
2588.7,60.1,30.4,0,1
3254.3,52.1,11.2,0,2
2801.3,17.1,9.1,0,2
1394.1,94.9,29.5,0,2
2579.3,25.7,4.9,0,2
501.8,35.9,33.0,0,3
2108.4,19.0,15.9,0,0
2157.7,83.9,40.7,0,3
2405.1,33.0,26.1,0,1
4594.7,65.3,28.7,0,3
792.3,18.0,19.8,0,3
3305.7,52.3,9.8,0,1
2986.8,40.7,41.7,0,1
2462.5,18.8,36.0,0,1
3880.0,79.9,9.1,0,1
828.3,82.0,16.7,0,1
1821.1,10.0,36.8,0,2
477.8,47.7,8.7,0,1
4141.3,42.3,2.0,0,1
1695.4,85.2,18.1,0,0
92.1,37.2,14.4,0,1
4371.2,48.9,21.0,0,3
2892.1,54.2,25.6,0,0
2546.7,51.8,18.0,0,1
3206.3,8.2,9.0,0,3
896.7,53.1,14.4,0,3
3235.2,17.2,31.2,0,2
1947.9,83.4,42.2,0,2
1188.9,46.3,13.0,0,2
236.2,56.5,3.9,0,2
50.1,65.5,23.7,0,3
3164.2,19.1,20.2,0,0
2482.8,9.1,26.4,0,0
3905.2,36.2,13.7,0,2
3211.1,54.2,10.1,0,2
495.9,22.9,35.3,0,0
2518.2,17.1,0.2,0,1
2535.6,72.4,11.5,0,1
4635.3,47.3,11.2,0,0
1239.0,21.3,32.2,0,3
2745.0,31.8,15.2,0,1
2133.9,23.1,26.9,0,2
4133.4,56.1,2.8,0,0
5143.4,33.5,38.3,0,0
2301.7,45.9,12.5,0,2
4703.1,11.8,11.2,0,1
860.8,59.0,24.6,0,1
755.2,68.0,18.7,0,1
1006.7,10.7,42.3,0,1
188.1,89.6,18.0,0,0
680.9,38.6,37.8,0,0
5135.1,64.3,14.7,0,0
1781.9,24.2,8.1,0,0
2922.6,81.2,26.5,0,1
3593.2,71.0,16.6,0,2
3622.8,52.0,31.2,0,3
542.2,58.9,4.3,0,1
2725.5,72.6,14.0,0,3
2654.3,66.9,6.4,0,0
417.2,69.6,34.4,0,3
1162.0,41.2,24.2,0,3
531.5,34.2,11.8,0,1
4605.7,58.3,40.4,0,1
4030.7,87.3,13.8,0,3
3304.2,77.1,36.2,0,2
2244.3,72.9,21.9,0,0
1986.7,50.0,22.7,0,2
2213.5,32.3,17.4,0,3
212.2,81.6,17.4,0,1
4323.3,89.2,10.5,0,2
634.0,37.8,3.8,0,0
1425.2,20.4,30.4,0,2
1563.1,22.0,35.2,0,1
3439.1,62.2,11.3,0,1
4535.3,7.9,14.4,0,3
1885.9,8.0,19.3,0,1
2565.9,57.7,21.1,0,2
293.0,69.0,32.1,0,0
384.5,73.0,18.4,0,0
2389.2,74.2,29.8,0,0
1145.4,57.5,24.2,0,3
701.4,22.4,5.6,0,1
606.2,90.5,28.6,0,0
3747.7,69.8,30.2,0,0
741.4,55.1,22.6,0,2
1249.9,35.0,4.3,0,1
3277.5,50.5,1.8,0,2
3621.9,29.0,10.7,0,2
1361.2,14.0,21.1,0,2
506.2,34.3,6.1,0,1
1355.7,70.3,10.3,0,0
4289.3,26.2,35.3,0,2
610.6,60.1,25.6,0,3
3781.7,61.4,17.1,0,2
2856.1,45.5,13.5,0,3
2112.5,26.2,31.5,0,3
2942.2,58.5,13.3,0,0
1159.8,38.3,13.4,0,3
1211.0,35.2,12.5,0,2
394.1,48.2,18.8,0,0
755.8,68.9,17.0,0,1
178.4,43.4,12.6,0,0
3795.7,71.2,21.3,0,3
2709.8,27.1,17.6,0,0
1344.5,76.6,40.4,0,3
2103.9,43.2,21.8,0,0
3123.2,21.4,7.9,0,3
2156.5,71.4,13.9,0,2
55.9,35.3,39.4,0,3
800.8,8.6,9.7,0,0
2301.0,47.1,16.6,0,2
4493.5,66.0,7.9,0,3
3205.6,79.1,15.2,0,3
2150.8,60.6,20.7,0,0
902.2,27.9,29.5,0,1
3562.5,47.6,25.2,0,3
1261.0,7.6,35.3,0,3
1801.0,59.7,19.8,0,2
1879.5,42.4,31.7,0,1
429.8,56.4,16.0,0,0
4132.1,50.4,6.3,0,2
3371.6,49.0,31.7,0,0
1321.2,66.2,0.3,0,1
105.1,49.8,20.7,0,1
2546.2,32.4,23.2,0,0
4091.0,45.2,11.7,0,0
1623.4,83.7,37.3,0,0
4648.2,29.8,6.0,0,2
921.3,69.8,33.3,0,2
544.5,61.9,16.8,0,3
3805.0,18.9,32.1,0,2
2577.7,51.0,36.4,0,2
4543.9,7.0,19.2,0,1
3503.2,16.6,35.8,0,1
1053.6,42.5,11.7,0,3
985.8,17.0,39.7,0,0
2093.5,51.0,1.0,0,1
1774.8,44.6,15.9,0,1
3840.9,73.5,22.9,0,3
2420.3,53.7,4.3,0,3
2681.9,38.0,14.1,0,3
1738.5,65.9,7.4,0,3
3765.5,28.6,18.4,0,0
3886.5,83.1,24.7,0,2
1540.1,68.0,10.8,0,1
507.0,55.7,21.9,0,1
1052.9,73.2,2.8,0,3
660.9,10.6,37.9,0,3
913.0,26.4,22.0,0,1
843.9,52.5,39.5,0,1
4085.4,29.5,34.3,0,2
4130.9,83.6,9.0,0,2
2217.6,57.3,8.9,0,1
564.4,45.5,4.2,0,2
334.0,24.6,18.7,0,2
1012.5,70.6,34.3,0,3
5003.0,37.6,17.6,0,1
2558.4,72.4,24.5,0,0
4828.6,48.1,31.0,0,0
2304.7,39.5,10.7,0,2
3012.1,34.0,13.7,0,1
4363.0,78.8,19.5,0,0
1898.2,40.1,8.1,0,0
1302.2,33.3,32.6,0,1
1400.4,82.8,28.6,0,2
3366.3,89.5,23.3,0,3
807.6,28.9,12.2,0,1
2547.0,86.4,8.0,0,1
2398.8,78.8,1.6,0,2
3425.4,16.7,19.1,0,3
1175.0,16.5,21.4,0,3
2703.5,39.0,14.1,0,2
772.8,40.0,24.5,0,1
766.0,42.3,31.4,0,0
1756.9,63.7,8.3,0,1
436.6,8.3,4.8,0,1
73.3,13.9,15.4,0,2
2895.0,68.2,1.3,0,0
879.2,17.9,20.0,0,3
1464.4,13.6,19.4,0,0
210.2,11.5,0.9,0,2
3539.0,71.4,3.2,0,3
1534.1,61.1,8.3,0,2
4378.3,66.5,27.7,0,2
3345.4,39.5,8.4,0,0
1956.0,73.1,27.6,0,2
2552.2,82.7,6.7,0,3
3914.2,22.9,23.6,0,2
4018.7,57.1,3.8,0,2
3967.2,16.7,22.2,0,3
1826.6,15.9,18.6,0,0
3015.3,25.0,20.5,0,2
1706.7,86.3,10.9,0,3
956.4,67.4,32.9,0,1
3267.2,43.7,39.7,0,3
224.6,52.6,38.6,0,2
741.1,80.1,27.2,0,0
3106.5,74.1,37.3,0,3
3442.9,26.9,16.7,0,3
2929.5,19.2,32.8,0,3
3044.9,37.0,4.6,0,3
931.3,71.6,41.6,0,0
914.7,26.2,24.5,0,0
1819.3,85.3,7.8,0,1
1175.2,20.0,25.1,0,1
1496.6,16.6,7.6,0,0
2000.2,44.1,25.1,0,0
3685.1,18.6,14.0,0,0
2173.3,52.6,34.5,0,1
4267.3,29.9,27.7,0,3
681.8,58.6,32.5,0,2
1191.3,48.1,7.6,0,3
2326.9,35.9,37.1,0,3
1388.3,64.1,10.8,0,0
125.3,31.6,6.7,0,1
3214.9,61.9,19.9,0,1
1815.9,69.3,1.3,0,3
1366.8,67.0,26.0,0,1
637.5,48.7,28.6,0,3
1852.2,35.8,3.8,0,3
82.0,35.2,14.5,0,0
1978.9,59.5,33.3,0,1
2853.6,45.0,23.0,0,0
3725.1,17.6,6.0,0,0
803.2,70.0,30.4,0,3
3178.4,38.5,20.2,0,1
3595.4,28.9,15.2,0,2
2945.8,53.1,26.7,0,1
600.6,88.6,22.5,0,0
2772.6,7.9,38.0,0,1
552.9,37.2,7.7,0,2
2384.1,81.9,22.6,0,2
2364.5,62.6,34.3,0,1
3354.3,22.3,41.5,0,1
3939.4,34.1,14.0,0,2
1578.0,70.9,8.0,0,2
1469.8,60.0,23.3,0,0
3488.3,17.3,19.0,0,0
687.9,75.9,27.8,0,2
2045.6,18.4,5.3,0,3
174.9,88.2,9.8,0,1
2071.5,27.0,28.3,0,0
638.9,9.7,5.9,0,3
3556.5,29.1,2.6,0,0
4715.7,46.5,13.8,0,0
539.4,60.8,20.3,0,3
966.1,50.1,9.6,0,0
3121.3,21.7,28.0,0,3
3912.6,54.6,6.3,0,1
487.1,88.0,13.6,0,2
3672.2,37.4,10.4,0,0
4426.9,68.4,38.1,0,3
538.3,40.8,27.4,0,1
2923.2,78.0,0.5,0,2
93.3,68.6,7.9,0,0
2420.9,43.0,18.1,0,3
3325.4,47.2,26.3,0,1
2032.5,66.2,23.8,0,2
3184.3,68.2,10.3,0,2
1249.9,17.2,19.1,0,0
2418.8,53.5,5.9,0,0
3490.2,71.1,33.9,0,2
1980.9,21.1,43.9,0,2
3075.0,68.3,11.7,0,2
3664.2,45.3,13.1,0,3
404.5,51.8,37.9,0,3
1740.7,24.0,28.1,0,1
2823.8,32.1,17.9,0,0
501.6,24.2,29.5,0,0
3081.3,13.1,6.5,0,3
478.5,60.1,13.3,0,1
1496.8,29.0,23.9,0,3
1763.9,32.1,34.9,0,1
3969.3,69.1,22.3,0,0
587.7,76.4,8.6,0,2
3838.3,13.6,32.9,0,1
3846.7,63.3,44.3,0,0
5336.2,55.3,2.3,0,2
1045.9,13.6,1.4,0,1
835.5,66.0,20.6,0,2
3160.8,16.3,29.2,0,0
2490.7,37.5,6.8,0,1
1513.9,13.1,36.9,0,2
2934.5,67.0,28.7,0,3
2985.6,72.0,14.2,0,1
956.2,49.4,12.2,0,2
3840.9,25.1,2.3,0,2
4661.9,44.0,28.5,0,2
4211.3,41.5,3.7,0,2
325.4,64.2,19.1,0,0
1964.1,6.7,25.7,0,2
2897.0,15.9,22.5,0,3
2142.3,60.6,22.3,0,2
1951.1,49.0,37.5,0,3
2431.2,5.6,27.4,0,0
1341.6,62.6,20.1,0,2
2608.4,41.4,13.4,0,3
988.2,69.9,16.6,0,3
4673.7,28.6,10.9,0,3
183.0,43.6,15.2,0,0
4416.1,51.3,23.6,0,0
1105.7,27.6,10.4,0,2
2840.7,28.5,17.3,0,3
4071.4,63.0,41.8,0,2
392.7,64.8,18.1,0,1
3939.9,31.7,26.9,0,2
1006.0,48.4,29.6,0,0
3101.5,14.3,44.5,0,1
3982.6,52.9,15.1,0,3
1223.4,25.7,14.6,0,0
3425.1,83.4,7.3,0,1
2731.5,41.8,12.9,0,1
4461.0,24.3,17.4,0,0
2587.0,52.5,6.4,0,1
545.0,16.2,19.4,0,3
1517.7,93.8,20.7,0,0
3054.9,56.0,9.2,0,0
4805.8,8.9,7.8,0,0
1433.9,19.6,14.8,0,1
1440.3,85.9,15.1,0,0
3226.6,82.5,1.0,0,2
2118.5,52.4,41.2,0,1
1754.0,63.8,15.4,0,3
1648.2,26.2,32.3,0,1
2542.0,28.9,4.3,0,0
1596.9,74.1,20.2,0,3
3406.9,55.7,27.0,0,1
1391.4,50.4,33.6,0,2
2945.7,14.2,11.3,0,3
2879.1,34.8,27.4,0,0
1362.8,36.1,3.3,0,3
1928.3,61.3,10.4,0,3
3640.5,40.2,21.3,0,0
2345.1,37.9,2.7,0,1
1813.7,81.8,12.9,0,2
3372.6,9.3,34.0,0,0
4656.9,19.5,16.9,0,0
2451.7,43.0,19.2,0,0
4525.7,31.3,22.3,0,1
474.3,31.8,2.0,0,1
3384.8,84.4,43.3,0,3
2782.6,18.7,11.9,0,0
